Bolge,Gostergeler,Y2005_02,Y2005_03,Y2005_04,Y2005_05,Y2005_06,Y2005_07,Y2005_08,Y2005_09,Y2005_10,Y2005_11,Y2005_12,Y2006_02,Y2006_03,Y2006_04,Y2006_05,Y2006_06,Y2006_07,Y2006_08,Y2006_09,Y2006_10,Y2006_11,Y2006_12,Y2007_02,Y2007_03,Y2007_04,Y2007_05,Y2007_06,Y2007_07,Y2007_08,Y2007_09,Y2007_10,Y2007_11,Y2007_12,Y2008_02,Y2008_03,Y2008_04,Y2008_05,Y2008_06,Y2008_07,Y2008_08,Y2008_09,Y2008_10,Y2008_11,Y2008_12,Y2009_02,Y2009_03,Y2009_04,Y2009_05,Y2009_06,Y2009_07,Y2009_08,Y2009_09,Y2009_10,Y2009_11,Y2009_12,Y2010_02,Y2010_03,Y2010_04,Y2010_05,Y2010_06,Y2010_07,Y2010_08,Y2010_09,Y2010_10,Y2010_11,Y2010_12,Y2011_02,Y2011_03,Y2011_04,Y2011_05,Y2011_06,Y2011_07,Y2011_08,Y2011_09,Y2011_10,Y2011_11,Y2011_12,Y2012_02,Y2012_03,Y2012_04,Y2012_05,Y2012_06,Y2012_07,Y2012_08,Y2012_09,Y2012_10,Y2012_11,Y2012_12,Y2013_02,Y2013_03,Y2013_04,Y2013_05,Y2013_06,Y2013_07,Y2013_08,Y2013_09,Y2013_10,Y2013_11,Y2013_12,Y2014_02,Y2014_03,Y2014_04,Y2014_05,Y2014_06,Y2014_07,Y2014_08,Y2014_09,Y2014_10,Y2014_11,Y2014_12,Y2015_02,Y2015_03,Y2015_04,Y2015_05,Y2015_06,Y2015_07,Y2015_08,Y2015_09,Y2015_10,Y2015_11,Y2015_12,Y2016_02,Y2016_03,Y2016_04,Y2016_05,Y2016_06,Y2016_07,Y2016_08,Y2016_09,Y2016_10,Y2016_11,Y2016_12,Y2017_02,Y2017_03,Y2017_04,Y2017_05,Y2017_06,Y2017_07,Y2017_08,Y2017_09,Y2017_10,Y2017_11,Y2017_12,Y2018_02,Y2018_03,Y2018_04
TR22,"Mobilya, Ev Aletleri Ve Ev Bakým Hizmetleri",115.78,115.49,116.11,117,118.28,117.54,117.61,115.4,117.8,118.69,120.33,118.61,118.13,119.32,120.35,121.61,125.74,128.66,131.13,131.18,129.88,129.53,131.11,134.18,133.7,136.7,135.91,136.79,136,134.17,135.29,135.13,135.8,137.22,139.56,140.71,142.65,144.1,145.11,145.19,145.76,146.18,147.59,148.72,146.22,145.5,142.61,143.05,144.22,144.52,144.39,145.23,147.97,147.34,146.91,148.17,146.98,147.6,147.64,148.18,148.29,148.14,148.95,148.56,149.87,150.05,151.88,154.66,156.84,157.32,159.22,160.18,161.89,163.18,165.98,167.68,167.84,173.83,173.91,174.74,174.38,175.5,173.1,175.08,175.67,176.7,177.03,177.7,180.07,180.83,180.08,181.39,182.18,182.39,181.36,182.52,185.04,186.44,186.72,192.22,194.13,196.96,196.74,197.29,198.14,197.89,198.88,200.88,202.21,202.66,207.48,208.67,211.86,213.25,212.83,215.92,216.14,218.7,221.87,223.15,224.15,229.78,231.35,233.23,233.4,234.98,235,235.21,236.15,237.39,236.52,239.47,240.76,243.5,246.04,251.02,251.98,252.49,257.07,258.52,266.32,268.52,272.02,281.82,284.59,289.19
TR22,Saðlýk,113.83,114.42,115.32,115.24,115.51,114.09,112.34,112.35,112.31,112.35,112.44,113.16,113.28,113.42,118.39,118.53,116.5,118.26,120.08,120.35,120.36,120.51,121.66,121.86,122.02,122.25,122.26,122.27,122.3,122.29,122.29,121.43,120.52,120.53,120.54,120.54,120.65,120.69,120.84,122.69,122.62,122.56,122.58,122.8,123,123.01,125.73,125.98,125.99,125.98,125.88,125.88,125.93,125.93,124.59,124.21,124.22,124.73,124.59,124.39,124.65,123.51,123.82,124.51,124.23,124.41,124.23,124.4,124.56,124.71,124.8,123.75,123.77,123.8,123.49,123.63,123.54,125.54,125.54,126.23,125.96,125.97,126.01,125.66,125.64,125.64,125.41,125.41,125.87,126.18,126.17,126.33,126.44,128.5,128.07,126.91,127.08,127.48,127.63,130.28,130.98,132.77,135.41,135.32,135.9,136.22,136.53,136.84,136.02,136.49,140.79,149.39,149.7,149.8,151.52,151.54,151.8,152.76,152.87,151.78,152.39,159.84,161.14,162.19,162.78,163.83,166.11,166.31,165.38,166.12,165.95,168.67,179.55,182.27,183.06,183.57,183.55,185.02,189.75,190.03,190.09,189.72,189.18,196.08,200.04,201.87
TR22,Ulaþtýrma,117.34,119.12,122.44,122.18,124.18,126.25,127.11,131.04,131.35,129.78,129.5,131.02,131.24,133.65,135.86,141.7,147.53,146.54,142.8,142.17,143.61,143.11,144.04,146.16,147.34,147.37,146.75,146.68,146.62,147.22,146.01,149.87,149.23,153.6,155.34,161.94,163.75,166.04,166.15,163.72,163.78,162.25,160.05,155.65,159.13,156.56,154.47,155.89,159.86,160.43,163.19,163.51,166.53,168.63,168.32,173.51,174.94,175.19,175.19,175.11,175.91,175.32,175.31,175.86,176.59,178.11,184,186.28,188.07,189.74,189.97,191.14,194.72,198.75,199.95,198.94,199.34,204.02,206.53,206.92,204.16,201.41,201.24,206.48,208.88,212.93,211.45,210.86,214.78,214.66,213.03,213.51,216.09,220.91,222.28,226.61,227.08,226.48,229.08,242.72,245.49,244.28,242.71,243.25,244.57,243.99,243.78,243.76,239.86,236.39,241.04,244,244.74,248.4,248.2,248.42,247.15,252.45,255.6,254.21,252.65,255.01,257.03,257.93,260.23,262.73,262.2,262.92,268.65,274.1,276.72,281.23,302.81,305.57,305.11,302.29,299.82,301.27,308.31,313.15,320.67,328.26,334.02,338.9,340.43,351.17
TR31,Alkollü Ýçecekler Ve Tütün,125.95,126.43,126.73,126.63,126.77,129.16,150.21,150.15,150.21,150.38,157.4,163.98,164.53,164.61,164.61,164.68,164.76,164.56,165.1,165.02,165.31,165.08,169.3,180.83,180.81,181,181.13,181.27,181.11,181.29,181.3,191.96,192.02,192.2,193.08,193.04,193.03,193.16,193.56,193.59,193.62,193.66,193.29,193.28,193.68,206.38,206.51,206.74,206.71,228.9,232.25,232.32,233.01,232.88,232.86,294.21,294.32,294.37,294.17,294.23,294.25,294.31,291.24,288.03,291.24,291.48,291.54,291.72,291.77,291.65,291.66,291.73,291.85,292.39,333.45,345.85,345.52,345.88,345.73,346.61,347.47,347.61,347.5,347.44,349.09,352.26,352.23,352.53,403.04,402.97,402.99,403.04,402.94,403.11,403,403.1,400.68,398.35,388.37,417.58,417.46,417.37,416.74,416.73,425.34,423.78,419.35,419.34,419.52,419.51,435.98,435.95,436.15,436.06,436.14,441.37,443.25,444.7,444.76,444.81,444.98,492.95,493.07,493.63,493.33,493.01,526.72,544.09,543.97,543.92,544.26,584.08,597.89,597.84,598.12,598.18,598.36,600.93,602.1,602.46,602.6,602.68,602.6,606.58,606.86,607
TR31,Çeþitli Mal Ve Hizmetler,109.98,111.09,111.24,110.76,112.36,111.35,112.86,113.2,114.99,116.08,118.89,122.08,122.52,124.04,127.44,126.72,128.44,129.18,129.3,129.3,130.84,130.65,133.29,133.97,134.52,133.84,134.74,133.47,134.36,134.29,137.21,137.27,136.27,139.67,141.68,141.33,141.74,142.31,142.76,141.01,141.72,143.84,144.16,145.2,151.11,152.15,150.7,151.85,152.45,153.77,154.6,156.36,157.08,158.33,158.47,161.91,162.13,161.41,163.32,163.1,160.34,160.48,161.51,163.15,164.15,165.23,167.75,170.03,169.92,171.75,173.88,175.68,180.1,184.12,183.94,187.12,187.73,193.23,193.44,193.54,193.33,194.94,195.96,197.09,199.83,201.82,202.72,202.71,210.19,210.77,210.61,210.57,210.96,210.89,212.38,214.04,215.64,216.29,217.27,223.45,225.87,227.04,228.13,229.92,231.69,232.59,234.5,235.53,236.06,236.82,244.02,245.58,248.09,250.33,253.48,253.55,256.59,262.28,264.47,266.36,268.2,276.6,278.56,278.98,280.29,282.89,286.44,289.88,291.25,294,297.42,299.25,314.72,320.41,321.32,320.7,323.21,324.36,325.79,330.17,332.59,336.37,339.37,352.42,354.61,360.62
TR31,Eðitim,136.22,136.22,136.22,136.22,143.37,144.9,146.98,147.44,147.45,147.63,147.63,147.36,147.7,147.93,147.92,152.77,153.22,153.7,159.72,160.04,160.16,160.25,160.63,160.63,160.63,161.24,163.38,163.22,164.22,167.3,167.3,167.3,167.25,167.16,167.63,169.72,170.81,173.37,173.16,175.7,174.84,176.01,176.39,176.4,172.19,173.19,175.39,177.15,180.98,185.24,185.39,191.38,192.37,192.47,192.27,192.43,192.64,190.78,191.47,192.73,194.92,194.99,193.35,193.81,193.81,193.98,193.98,198.88,198.36,199.18,200.81,202.06,204.87,210.75,211.02,210.71,210.9,212.2,212.86,212.94,214.55,220.27,226.28,230.68,227.61,228.48,228.65,228.65,232.06,235.89,236.25,239.63,245.23,241.41,249.81,259.43,258.65,258.89,258.89,262.49,263.27,268.91,269.77,274.42,275.16,279.61,284.97,287.33,288.06,288.06,287.48,287.66,292.74,295.04,297.09,297.85,304.53,307.17,308.63,308.63,308.63,309.82,311.51,312.29,318.23,322.92,322.42,333.39,334.25,335.97,335.86,336.69,336.41,340.84,341.99,344.97,345.32,346.13,367.48,370.18,370.57,370.57,370.79,373.13,377.23,379.4
TR31,Eðlence Ve Kültür,120.65,119.51,119.31,123.16,126.56,126.57,125.82,124.29,124.4,124.2,123.29,120.3,120.56,123.76,126.34,129.51,130.57,131.07,132.02,134.94,132.28,133.95,132.42,132.81,133.19,130.49,130.94,130.9,131.93,132.6,133.5,132.59,132.63,130.2,130.14,131.27,132.21,133.29,134.76,134.57,134.68,137.17,141.06,142.21,145.57,144.88,145.58,145.58,145.81,147.7,146.46,148.2,151.31,150.91,150.48,151.43,149.02,148.67,148.53,148.52,148.13,148.59,150.07,147.25,146.85,146.79,146.75,148.81,149.27,149,148.68,149.34,151.69,153.98,158.43,157.78,157.03,156.11,157.05,157.35,156.97,158.29,156.59,158.88,161.46,160.67,158.33,160.41,158.22,158.75,157.97,155.84,156.63,157.18,157.82,158.8,160.71,159.81,159.68,165.64,163.99,163.87,163.39,163.15,166.45,168.55,173.35,173.44,173.88,173.89,176.36,178.52,181.18,183.22,186.8,186.63,190.41,196.24,196.67,194.39,194.25,196.22,197.17,199.37,200.43,200.72,201.7,202.51,204.08,202.7,204.67,206.8,214.72,217.91,218.81,222.98,223.5,227.83,229.62,229.22,225.88,226.52,228.92,234.82,235.16,239.75
TR31,Gýda Ve Alkolsüz Ýçecekler,114.78,114.95,113.57,114.87,113.11,109.7,108.37,112.24,115.41,118.56,118.62,121.55,125.6,125.96,126.35,124.83,126.27,125.08,129.9,128.63,131.62,132.48,139.02,140.74,142.63,140.62,140.37,140.24,143.03,144.91,149.82,151.79,150.88,157.52,160.73,161.88,162.06,158.43,157.33,156.53,156.83,165.55,164.4,163.14,166.61,171.16,170.28,172.14,171.09,169.44,166.94,167.12,173.35,174.71,177.89,187.3,189.91,191.56,185.3,181.1,177.32,184.04,193.01,201.1,196.82,191.59,199.75,198.79,197.11,211.27,191.28,187.6,189.79,195.49,204.13,208.95,213.99,219.22,216.63,219.42,217.14,212.06,212.02,214.42,221.99,224.18,221.92,223.47,234.71,239.19,237.08,231.19,237.65,233.52,232.84,236.84,246.6,244.35,245.76,262.08,267.58,272.55,265.07,266.91,267.4,271.56,271.79,280.04,279.74,279.64,300.86,307.46,314.62,304.09,299.15,297.38,303.71,306.7,309.08,312.96,318.97,330.89,323.95,318.55,314.33,318.62,329.26,320.12,320.61,325.1,323.58,335.38,358.88,363.54,370.29,370.67,364.57,365.15,366.35,366.35,377.39,387.29,394.22,408.65,414.83,413.16
TR31,Giyim Ve Ayakkabý,103.29,99.12,110.39,125.97,128.15,114.75,108.84,111.08,120.55,124.05,120.84,101.84,100.05,107.79,118.68,120.2,112.17,103.38,104.64,115.69,122.49,119.35,102.94,102.78,115.06,126.16,127.93,119.09,111.89,112.51,120.04,124.1,124.57,101.42,100.75,113.56,128.49,128.81,119.18,111.13,110.45,120.79,124.74,119.05,102.18,99.99,111.73,120.61,118.36,110.7,106.9,109.02,119.67,123.23,117.81,101.65,101.45,114.34,126.09,125.59,117.42,112.81,108.62,120,124.19,120.05,105.52,105.65,123.58,139.1,138.92,132.02,125.79,117.22,129.12,137.59,133.38,118.5,119.23,133,145.35,148.83,139.78,130.13,125.93,135.05,145.73,144.33,120.63,123.22,139.13,151.4,149.54,140.39,132.49,127.84,146.92,153.17,149.23,127.38,129.69,151.44,164.82,164.29,160.12,149.45,144.26,161.52,169.01,161.01,141.1,141.85,158.25,177.28,175.26,168.07,157.47,151.59,168.76,181.8,177.95,153.33,154.73,171.65,191.58,190.9,181.47,171.24,164.47,188.44,195.87,190.87,170.62,176.19,202.36,209.4,208.83,198.34,184.4,194.64,217.02,222.58,218.48,189.47,192.38,210.5
TR31,Haberleþme,103.92,104.21,103.97,104.82,104.14,103.94,104.24,104.83,105.94,105.71,105.39,107.19,106.32,106.16,106.83,107.91,108.11,107.45,107.31,107.11,107,106.84,108.45,107.89,107.21,106.94,108.36,106.82,103.5,102.95,102.86,102.79,104.25,105.36,105.82,105.85,105.79,106.49,107.44,107.9,109.35,109.3,109.49,110.01,109.59,109.01,109.31,109.46,110.61,110.83,111.08,111.23,112.4,112.38,113.3,113.14,117.01,111.73,110.39,111.23,111.13,110.35,108.49,107.85,108.19,110.79,112.56,112.99,111.2,110.74,111.44,111.59,111.48,111.69,112.35,113.4,113.74,113.52,113.16,113.14,112.92,115.31,115.93,115.76,117.34,118.64,118.72,120.41,120.57,120.58,120.76,121.21,121.31,122.32,122.26,122.35,122.37,121.95,121.83,121.77,122.08,122.24,122.09,122.18,124.75,124.89,124.82,124.68,124.51,124.37,126.98,126.98,126.6,126.36,126.42,126.37,127.81,128.68,128.95,129.4,129.06,128.35,128.17,128.6,129.88,129.93,132.02,132.2,132.55,132.43,133.16,132.9,133.91,133.93,133.91,134.65,134.1,134.28,134.4,134.67,134.66,134.98,134.74,132.45,132.41,132.28
